OBJECTID,RESP_ID,YEAR,INTERVIEW_DATE,RESP_STATE,RESP_COUNTY,ZIP_CODE,ZIP_CODE_POP_DENSITY_QUINTILE,RESP_AGE,RESP_GENDER,RESP_COMBINED_SEX_BY_AGE,RESP_RACE_WHITE,RESP_RACE_BLACK,RESP_RACE_ASIAN,RESP_RACE_INDIGENOUS_AMERICAN,RESP_RACE_PACIFIC_ISLANDER,RESP_RACE_OTHER_RACE,RESP_RACE_UNKNOWN,RESP_RACE_DECLINED,RESP_RACE_OTHER_RACE_DETAIL,RESP_ETHNICITY_HISPANIC,RESP_COMBINED_RACE_ETHNICITY,RESP_BIRTH_COUNTRY,RESP_COMBINED_RACE_ETH_BIRTH,RESP_COMBINED_RACE_BY_AGE,RESP_RACE_BY_EDU,LANGUAGE,RESP_EDU_LEVEL,RESP_EDU_4_CATEGORIES,RESP_COMBINED_SEX_BY_EDU,RESP_COMBINED_AGE_BY_EDU,HH_INCOME,HH_ADULTS_COUNT,HH_18_OR_UNDER_COUNT,HH_WITH_KIDS_5_TO_18,HH_K_12_HOUSEHOLD,HH_MOBILE_INTERNET,HH_WIRED_BROADBAND,HH_SATELLITE_INTERNET,HH_DIAL_UP_INTERNET,HH_ANY_INTERNET_ACCESS,HH_CP_LANDLINE,HH_LL_CELL_PHONE,HH_LL_SMARTPHONE,RESP_LL_CELL_PHONE,HH_COMBINED_PHONE_ACCESS,HH_COMPUTER,HH_TABLET,HH_WITH_KIDS_COMP_PROGRAMS,HH_WITH_KIDS_INTERNET_PROGRAMS,HH_INTERNET_INTERRUPTED,RESP_AWARE_PHLCONNECT,RESP_AWARE_FREE_INTERNET,RESP_AWARE_FED_PROGRAM,HH_DISCOUNT_INTERNET_SIGN_UP,HH_ABILITY_TO_KEEP_INTERNET,HH_NO_DISCOUNT_INTERNET_REASON,HH_NO_DISCOUNT_INTERNET_OTHER,RESP_INTERNET_SATISFACTION,HH_NO_BB_REASON_INTERNET_COST,HH_NO_BB_REASON_COMP_COST,HH_NO_BB_REASON_SMARTPHONE,HH_NO_BB_REASON_OTHER_LOCATION,HH_NO_BB_REASON_UNINSTALLABLE,HH_NO_BB_REASON_PRIVACY,HH_NO_BB_REASON_TECH_COMFORT,HH_NO_BB_REASON_NOT_WANT,HH_NO_BB_REASON_DEBT,HH_NO_BB_REASON_OTHER,HH_NO_BB_REASON_PRIMARY,RESP_NO_BB_PAST_INTERNET,RESP_BB_COST_LIMIT,INTERVIEW_PHONE_TYPE,RDD_TYPE,STATISTICAL_WEIGHT
1059,12026373,2021,9-Jul-21,1,1,19132,3,6,2,12,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,5,9,4,3,5,8,3,2,4,1,1,1,1,8,8,1,2,#NULL!,1,,3,1,1,1,1,1,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,2,0.4471
1060,12041701,2021,8-Jul-21,1,1,19134,3,5,2,11,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,3,2,4,7,99,3,1,1,1,1,1,2,2,1,1,#NULL!,1,,2,1,2,1,4,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,0.9529
1061,13010866,2021,25-Jun-21,1,1,19139,4,2,3,8,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,1,3,9,6,4,6,3,3,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,1,2,2,2,#NULL!,#NULL!,#NULL!,,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,0.8988
1062,12056345,2021,29-Jun-21,1,1,19126,2,6,1,6,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,6,9,8,4,3,9,4,3,0,#NULL!,0,1,1,2,2,1,1,#NULL!,1,,2,1,1,#NULL!,#NULL!,2,2,2,1,2,#NULL!,98,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,2,0.3126
1063,12006675,2021,24-Jun-21,1,1,19140,4,5,1,5,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,3,2,1,7,1,1,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,2,2,#NULL!,#NULL!,1,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,2,0.9038
1064,12027694,2021,26-Jun-21,1,1,19116,1,5,1,5,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,3,2,1,7,6,4,0,#NULL!,0,1,1,2,1,1,2,#NULL!,1,,3,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,2.2436
1065,13000849,2021,29-Jun-21,1,1,19146,5,2,2,8,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,1,3,9,8,4,6,3,6,1,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,1.2617
1066,13007434,2021,16-Jun-21,1,1,19103,5,5,2,11,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,3,9,6,4,6,9,6,1,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,3,0.4547
1067,12032201,2021,10-Jul-21,1,1,19114,1,3,1,3,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,3,25,6,4,3,6,4,2,1,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,1,1,4,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,2,0.9734
1068,13007791,2021,6-Jul-21,1,1,19146,5,2,2,8,0,0,0,0,1,0,0,0,,2,5,#NULL!,6,10,12,9,8,4,6,3,9,3,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,1.2635
1069,13006345,2021,2-Jul-21,1,1,19103,5,3,2,9,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,3,9,6,4,6,6,7,1,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,3,0.4646
1070,12046166,2021,8-Jul-21,1,1,19154,1,5,2,11,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,3,2,4,7,7,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,2,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,2,1.7697
1071,13005162,2021,14-Jul-21,1,1,19106,3,4,1,4,0,0,1,0,0,0,0,0,,2,4,#NULL!,5,11,12,9,6,4,3,6,9,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,0.3124
1072,13006799,2021,13-Jul-21,1,1,19119,1,2,2,8,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,1,3,9,8,4,6,3,8,1,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,1,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,1.8866
1073,13010749,2021,10-Jul-21,1,1,99998,4,6,1,6,1,0,0,0,0,0,0,0,,1,3,3,4,9,8,10,5,3,2,8,1,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,3,0.215
1074,12045225,2021,6-Jul-21,1,1,19143,4,1,2,7,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,4,5,9,4,3,5,2,2,3,3,2,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,1,4,1,2,1,2,2,#NULL!,97,didnt hear about it,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,2,3.2588
1075,12040355,2021,25-Jun-21,1,1,19143,4,3,2,9,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,5,9,4,3,5,5,2,3,4,1,1,1,1,2,2,1,2,#NULL!,1,,3,2,2,1,1,1,2,2,1,2,#NULL!,5,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,0.8558
1076,12004161,2021,24-Jun-21,1,1,19119,1,6,1,6,1,1,0,1,0,0,0,0,,1,3,3,4,9,9,9,8,4,3,9,4,1,0,#NULL!,0,1,1,2,2,1,1,#NULL!,1,,2,1,1,#NULL!,#NULL!,2,2,1,2,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,0.215
1077,13001497,2021,26-Jun-21,1,1,19128,1,4,1,4,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,2,9,5,3,2,5,9,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,1.6998
1078,12045211,2021,25-Jun-21,1,1,19144,2,3,2,9,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,4,9,3,2,4,4,98,2,3,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,2,4,1,2,2,1,1,2,#NULL!,97,i just didnt want to,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,2,1.5834
1079,13008751,2021,19-Jun-21,1,1,19107,5,3,2,9,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,3,9,6,4,6,6,99,2,1,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,1,4,4,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,3,0.4646
1080,13004713,2021,21-Jun-21,1,1,19132,3,5,2,11,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,6,9,6,4,6,9,8,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,3,0.4401
1081,12039649,2021,24-Jun-21,1,1,19120,5,4,2,10,1,0,0,0,0,0,0,0,,1,3,2,3,8,7,10,3,2,4,4,98,2,0,#NULL!,0,2,2,2,2,2,2,#NULL!,2,,3,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,2,1,2,2,2,1,1,1,2,2,8,2,1,1,2,1.7907
1082,12058025,2021,8-Jul-21,1,1,19135,2,4,1,4,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,2,9,5,3,2,5,4,3,3,1,1,2,1,2,2,1,2,#NULL!,1,,3,1,1,1,4,2,2,1,2,2,#NULL!,2,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,2,1.1517
1083,13010748,2021,1-Jul-21,1,1,19104,4,3,2,9,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,3,9,6,4,6,6,8,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,0.3302
1084,12007496,2021,27-Jun-21,1,1,19135,2,1,1,1,1,1,0,0,0,0,0,0,,2,6,#NULL!,6,10,10,9,2,1,1,1,3,4,0,#NULL!,0,1,1,2,2,1,1,#NULL!,1,,2,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,3.2588
1085,13010124,2021,7-Jul-21,1,1,19146,5,2,2,8,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,1,3,9,8,4,6,3,6,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,1,2,2,#NULL!,2,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,1.2617
1086,13002880,2021,19-Jun-21,1,1,19151,3,2,2,8,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,4,6,9,8,4,6,3,5,2,2,2,0,1,1,2,2,1,2,#NULL!,1,,3,1,2,4,4,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,3,1.495
1087,12057285,2021,29-Jun-21,1,1,19148,2,2,1,2,0,0,1,0,0,0,0,0,,2,4,#NULL!,5,10,12,9,6,4,3,3,6,4,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,2,0.6555
1088,12058002,2021,8-Jul-21,1,1,19141,3,5,1,5,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,3,2,1,7,3,2,1,1,1,1,1,2,2,1,1,#NULL!,1,,2,1,1,1,1,1,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,1.3039
1089,12007905,2021,24-Jun-21,1,1,19148,2,6,1,6,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,3,2,1,7,8,2,0,#NULL!,0,1,1,2,2,1,1,#NULL!,1,,2,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,2,0.7975
1090,12017208,2021,7-Jul-21,1,1,12121,,1,1,1,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,1,1,9,3,2,1,1,3,2,0,#NULL!,0,1,2,2,2,1,2,#NULL!,1,,3,1,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,1,2,1,2,2,1,2,1,2,2,3,2,3,1,2,3.2588
1091,12035149,2021,30-Jun-21,1,1,19153,1,3,2,9,0,0,0,0,0,1,0,0,brazilian,8,5,#NULL!,6,11,10,9,2,1,4,4,99,1,99,#NULL!,0,1,1,2,2,1,1,#NULL!,1,,2,1,2,#NULL!,#NULL!,2,2,1,2,2,#NULL!,97,didnt know about it,8,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,2,3.2588
1092,12050469,2021,23-Jun-21,1,1,19142,4,5,2,11,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,2,1,4,7,98,2,0,#NULL!,0,2,1,1,1,1,2,#NULL!,1,,3,2,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,0.849
1093,12022218,2021,7-Jul-21,1,1,19128,1,3,2,9,1,0,1,0,0,0,0,0,,2,6,#NULL!,6,11,12,9,6,4,6,6,9,2,2,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,1,1,4,2,1,1,2,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,1.0064
1094,12052802,2021,6-Jul-21,1,1,19145,2,3,1,3,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,1,9,3,2,1,4,2,2,1,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,1,4,1,1,2,1,1,2,#NULL!,98,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,1.6858
1095,13001745,2021,29-Jun-21,1,1,19130,5,2,1,2,1,0,0,0,0,0,0,0,,1,3,2,3,7,8,9,4,3,2,2,8,1,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,3.127
1096,13000578,2021,6-Jul-21,1,1,19143,4,2,2,8,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,1,3,9,8,4,6,3,7,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,0.8967
1097,13008873,2021,21-Jun-21,1,1,19119,1,4,1,4,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,6,9,8,4,3,6,9,2,0,#NULL!,0,1,1,2,2,1,1,#NULL!,1,,2,1,1,#NULL!,#NULL!,2,2,1,1,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,0.8858
1098,12031582,2021,23-Jun-21,1,1,19124,3,3,1,3,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,4,9,3,2,1,4,1,1,0,#NULL!,0,1,2,2,2,1,2,#NULL!,1,,3,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,1,2,2,2,1,2,2,2,2,2,1,2,4,1,2,1.5557
1099,12034983,2021,27-Jun-21,1,1,19154,1,4,2,10,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,6,9,8,4,6,6,9,2,5,1,1,1,1,1,2,1,1,#NULL!,1,,2,1,1,4,4,2,1,1,1,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,0.7194
1100,12026225,2021,22-Jun-21,1,1,19121,3,5,2,11,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,3,2,4,7,1,1,0,#NULL!,0,2,1,2,2,1,1,#NULL!,2,,2,1,2,#NULL!,#NULL!,2,2,1,1,1,2,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,2,0.9661
1101,13009123,2021,20-Jun-21,1,1,19141,3,4,2,10,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,5,9,4,3,5,5,7,2,0,#NULL!,0,1,1,2,2,1,1,#NULL!,1,,2,1,1,#NULL!,#NULL!,1,2,1,1,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,1.0747
1102,12027554,2021,11-Jul-21,1,1,19132,3,3,2,9,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,6,9,8,4,6,6,2,4,3,1,1,1,1,2,2,1,2,#NULL!,1,,3,2,2,1,1,2,2,2,2,#NULL!,#NULL!,#NULL!,,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,2,0.4709
1103,13005636,2021,18-Jun-21,1,1,19118,1,4,2,10,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,6,9,8,4,6,6,2,1,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,1,1,2,2,#NULL!,97,Did not apply,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,3,0.8823
1104,12035471,2021,22-Jun-21,1,1,19134,3,6,1,6,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,99,9,98,9,99,99,6,3,1,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,1,4,1,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,0.4042
1105,13003689,2021,22-Jun-21,1,1,19141,3,4,2,10,1,1,0,1,0,0,0,0,,2,6,#NULL!,6,11,11,9,4,3,5,5,5,3,1,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,1,1,1,2,2,1,2,2,#NULL!,97,MY HOUSEHOLD DID NOT GET ANY OF THESE OFFERS,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,3,1.0553
1106,12043476,2021,7-Jul-21,1,1,19120,5,3,2,9,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,6,9,8,4,6,6,9,3,1,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,1,1,4,2,2,1,2,2,#NULL!,2,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,0.5323
1107,13000769,2021,20-Jun-21,1,1,19129,1,2,2,8,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,1,3,9,6,4,6,3,5,3,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,3,1.8866
1108,12002935,2021,25-Jun-21,1,1,19145,2,4,2,10,0,0,0,0,0,0,0,1,,2,9,#NULL!,9,99,99,9,99,9,99,99,99,3,1,1,1,1,1,2,2,1,1,#NULL!,1,,2,1,1,1,4,2,2,1,2,2,#NULL!,97,Never heard of it,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,2,0.4255
1109,13000741,2021,19-Jun-21,1,1,19121,3,3,2,9,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,3,9,6,4,6,6,9,3,3,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,1,1,4,2,2,1,2,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,0.4111
1110,12012695,2021,6-Jul-21,1,1,19140,4,3,2,9,0,0,0,0,0,1,0,0,Hispanic,1,3,1,3,8,8,9,5,3,5,5,3,1,2,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,1,3,3,2,2,1,2,2,#NULL!,97,I have the essentials,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,2,0.9647
1111,12025743,2021,25-Jun-21,1,1,19114,1,3,2,9,1,0,0,0,0,0,0,0,,1,3,3,4,8,7,10,2,1,4,4,2,2,1,1,1,1,1,2,2,1,2,#NULL!,1,,3,1,2,1,4,2,2,2,2,#NULL!,#NULL!,#NULL!,,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,2,1.0191
1112,13002300,2021,30-Jun-21,1,1,19131,1,2,2,8,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,4,6,9,8,4,6,3,9,2,1,2,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,4,4,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,2.5268
